fecha,dia_semana,semana,mes,anio,ocupacion_deseada,ocupacion_albergue,capacidad_albergue,porcentaje_ocupacion,pacientes_total,pacientes_prioridad_baja,pacientes_prioridad_media,pacientes_prioridad_alta,pacientes_estadio_0_I,pacientes_estadio_II,pacientes_estadio_III_IV,pacientes_quimioterapia,pacientes_cirugia,pacientes_paliativos,pacientes_soporte_nutricional,pacientes_con_anemia,pacientes_con_vomitos,pacientes_dolor_alto,pacientes_desnutricion,pacientes_quimio_curativa,pacientes_quimio_avanzada,pacientes_flot_estimado,pacientes_folfox_capox_estimado,pacientes_her2_positivo_estimado,item_id,item_nombre,categoria_item,tipo_stock,unidad_medida,stock_actual,stock_minimo,ingresos_stock,salidas_stock,stock_cierre,consumo_diario,consumo_lag_1,consumo_lag_7,consumo_promedio_7d,consumo_promedio_14d,demanda_7_dias,demanda_14_dias,stock_proyectado_7d,stock_proyectado_14d,stock_critico_7d,stock_critico_14d,stock_critico,ratio_stock_minimo,dias_cobertura,neto_movimiento,variabilidad_consumo,es_ocupacion_alta,ratio_pacientes_alta_prioridad
2025-03-28,viernes,13,3,2025,55,55,100,0.55,55,14,24,17,18,16,21,25,33.0,8,39,37,23,14.0,11.0,23,8,5,20,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,172.0,40,0,1,171,1,1.0,2.0,2.14,2.21,15.0,27.0,157,145.0,no,no,no,4.195121951219512,86.0,-1,0.36305732484076436,0,0.30357142857142855
2025-03-29,sabado,13,3,2025,56,56,100,0.56,56,15,21,20,15,18,23,25,35.0,8,42,38,23,15.0,9.0,20,11,5,20,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,171.0,40,0,1,170,1,1.0,2.0,2.0,2.14,19.0,26.0,152,145.0,no,no,no,4.170731707317073,85.5,-1,0.3333333333333333,0,0.3508771929824561
2025-03-30,domingo,13,3,2025,50,50,100,0.5,50,18,18,14,20,16,14,23,31.0,5,32,28,14,13.0,8.0,21,5,5,18,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,170.0,40,0,0,170,0,1.0,1.0,1.86,1.86,22.0,26.0,148,144.0,no,no,no,4.146341463414634,170.0,0,0.6503496503496503,0,0.27450980392156865
2025-03-31,lunes,14,3,2025,52,52,100,0.52,52,16,19,17,16,16,20,26,34.0,8,37,36,20,16.0,8.0,22,9,7,19,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,170.0,40,0,3,167,3,0.0,4.0,1.71,1.5,19.0,23.0,151,147.0,no,no,no,4.146341463414634,42.5,-3,0.47601476014760147,0,0.32075471698113206
2025-04-01,martes,14,4,2025,50,50,100,0.5,50,15,15,20,16,14,20,24,31.0,13,36,31,25,15.0,11.0,18,14,3,21,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,167.0,40,0,0,167,0,3.0,1.0,1.57,1.71,19.0,23.0,148,144.0,no,no,no,4.073170731707317,167.0,0,0.6108949416342412,0,0.39215686274509803
2025-04-02,miercoles,14,4,2025,50,50,100,0.5,50,15,18,17,17,16,17,18,31.0,8,39,31,23,9.0,12.0,14,11,4,14,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,167.0,40,0,1,166,1,0.0,4.0,1.43,1.71,18.0,23.0,149,144.0,no,no,no,4.073170731707317,83.5,-1,0.17695473251028807,0,0.3333333333333333
2025-04-03,jueves,14,4,2025,50,50,100,0.5,50,8,22,20,9,19,22,24,30.0,11,36,39,15,15.0,11.0,22,12,5,19,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,166.0,40,0,2,164,2,1.0,1.0,1.0,1.71,16.0,21.0,150,145.0,no,no,no,4.048780487804878,55.333333333333336,-2,0.5,0,0.39215686274509803
2025-04-04,viernes,14,4,2025,50,50,100,0.5,50,17,22,11,17,19,14,21,34.0,8,36,33,17,12.0,11.0,16,10,2,19,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,164.0,40,0,8,156,8,2.0,1.0,1.14,1.64,12.0,16.0,152,148.0,no,no,no,4.0,18.22222222222222,-8,3.2056074766355147,0,0.21568627450980393
2025-04-05,sabado,14,4,2025,50,50,100,0.5,50,16,15,19,15,15,20,29,31.0,10,35,33,17,11.0,10.0,24,11,11,18,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,156.0,40,0,5,151,5,8.0,1.0,2.14,2.07,7.0,16.0,149,140.0,no,no,no,3.8048780487804876,26.0,-5,0.9108280254777069,0,0.37254901960784315
2025-04-06,domingo,14,4,2025,50,50,100,0.5,50,14,22,14,15,18,17,21,31.0,9,34,29,15,12.0,8.0,19,9,4,17,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,151.0,40,0,3,148,3,5.0,0.0,2.71,2.29,4.0,17.0,147,134.0,no,no,no,3.682926829268293,37.75,-3,0.07816711590296498,0,0.27450980392156865
2025-04-07,lunes,15,4,2025,52,52,100,0.52,52,12,20,20,13,16,23,27,28.0,8,37,34,23,14.0,11.0,20,12,5,22,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,148.0,40,0,0,148,0,3.0,3.0,3.14,2.43,4.0,19.0,144,129.0,no,no,no,3.6097560975609757,148.0,0,0.7584541062801932,0,0.37735849056603776
2025-04-08,martes,15,4,2025,50,50,100,0.5,50,13,17,20,13,15,22,26,26.0,6,36,33,20,14.0,10.0,21,9,7,19,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,148.0,40,0,0,148,0,0.0,0.0,2.71,2.14,4.0,22.0,144,126.0,no,no,no,3.6097560975609757,148.0,0,0.7304582210242587,0,0.39215686274509803
2025-04-09,miercoles,15,4,2025,50,50,100,0.5,50,17,19,14,17,19,14,25,34.0,5,37,32,16,10.0,3.0,22,5,7,18,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,188.0,40,0,0,188,0,0.0,1.0,2.71,2.07,5.0,23.0,183,165.0,no,no,no,4.585365853658536,188.0,0,0.7304582210242587,0,0.27450980392156865
2025-04-10,jueves,15,4,2025,50,50,100,0.5,50,12,20,18,13,15,22,28,30.0,9,42,40,14,11.0,9.0,24,10,7,21,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,188.0,40,0,0,188,0,0.0,2.0,2.57,1.79,5.0,25.0,183,163.0,no,no,no,4.585365853658536,188.0,0,0.7198879551820728,0,0.35294117647058826
2025-04-11,viernes,15,4,2025,56,56,100,0.56,56,16,27,13,15,26,15,22,37.0,7,33,38,18,17.0,12.0,20,8,4,18,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,188.0,40,0,4,184,4,0.0,8.0,2.29,1.71,4.0,23.0,184,165.0,no,no,no,4.585365853658536,37.6,-4,0.5197568389057751,0,0.22807017543859648
2025-04-12,sabado,15,4,2025,51,51,100,0.51,51,10,22,19,10,20,21,27,28.0,5,37,38,21,12.0,11.0,24,7,7,20,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,184.0,40,0,0,184,0,4.0,5.0,1.71,1.93,9.0,26.0,175,158.0,no,no,no,4.487804878048781,184.0,0,0.6309963099630996,0,0.36538461538461536
2025-04-13,domingo,15,4,2025,53,53,100,0.53,53,14,22,17,14,16,23,31,31.0,7,37,41,25,17.0,15.0,28,8,5,26,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,184.0,40,0,0,184,0,0.0,3.0,1.0,1.86,13.0,26.0,171,158.0,no,no,no,4.487804878048781,184.0,0,0.5,0,0.3148148148148148
2025-04-14,lunes,16,4,2025,58,58,100,0.58,58,17,24,17,20,15,23,26,31.0,11,44,41,24,14.0,14.0,19,14,6,20,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,184.0,40,0,0,184,0,0.0,0.0,0.57,1.86,15.0,26.0,169,158.0,no,no,no,4.487804878048781,184.0,0,0.36305732484076436,0,0.288135593220339
2025-04-15,martes,16,4,2025,53,53,100,0.53,53,11,22,20,12,19,22,27,24.0,7,43,39,21,13.0,12.0,24,10,6,21,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,184.0,40,0,0,184,0,0.0,0.0,0.57,1.64,18.0,27.0,166,157.0,no,no,no,4.487804878048781,184.0,0,0.36305732484076436,0,0.37037037037037035
2025-04-16,miercoles,16,4,2025,56,56,100,0.56,56,12,24,20,13,18,25,28,30.0,11,36,42,33,19.0,14.0,24,12,4,24,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,184.0,40,0,1,183,1,0.0,0.0,0.57,1.64,18.0,28.0,166,156.0,no,no,no,4.487804878048781,92.0,-1,0.2738853503184714,0,0.3508771929824561
2025-04-17,jueves,16,4,2025,56,56,100,0.56,56,20,18,18,20,19,17,22,37.0,6,33,28,21,15.0,10.0,17,7,5,17,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,183.0,40,0,0,183,0,1.0,0.0,0.71,1.64,20.0,30.0,163,153.0,no,no,no,4.463414634146342,183.0,0,0.4152046783625731,0,0.3157894736842105
2025-04-18,viernes,16,4,2025,62,62,100,0.62,62,20,27,15,20,23,19,32,41.0,9,46,45,28,18.0,15.0,27,13,11,21,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,183.0,40,0,3,180,3,0.0,4.0,0.71,1.5,19.0,30.0,164,153.0,no,no,no,4.463414634146342,45.75,-3,1.3391812865497077,0,0.23809523809523808
2025-04-19,sabado,16,4,2025,59,59,100,0.59,59,16,26,17,17,20,22,32,27.0,11,40,36,23,17.0,13.0,26,13,9,23,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,180.0,40,0,5,175,5,3.0,0.0,0.57,1.14,17.0,26.0,163,154.0,no,no,no,4.390243902439025,30.0,-5,2.821656050955414,0,0.2833333333333333
2025-04-20,domingo,16,4,2025,65,65,100,0.65,65,15,27,23,15,23,27,35,35.0,12,46,45,28,23.0,18.0,30,13,7,28,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,175.0,40,0,4,171,4,5.0,0.0,1.29,1.14,13.0,22.0,162,153.0,no,no,no,4.2682926829268295,35.0,-4,1.1834061135371179,0,0.3484848484848485
2025-04-21,lunes,17,4,2025,59,59,100,0.59,59,17,16,26,18,11,30,33,32.0,10,40,41,22,17.0,19.0,25,13,3,30,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,171.0,40,0,2,169,2,4.0,0.0,1.86,1.21,11.0,20.0,160,151.0,no,no,no,4.170731707317073,57.0,-2,0.04895104895104891,0,0.43333333333333335
2025-04-22,martes,17,4,2025,60,60,100,0.6,60,16,23,21,16,22,22,25,31.0,16,44,45,22,18.0,13.0,20,16,7,18,5.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,169.0,40,0,3,166,3,2.0,0.0,2.14,1.36,9.0,21.0,160,148.0,no,no,no,4.121951219512195,42.25,-3,0.2738853503184713,0,0.3442622950819672
2025-04-23,miercoles,17,4,2025,59,59,100,0.59,59,18,23,18,16,19,24,35,32.0,10,40,39,29,20.0,8.0,26,14,9,26,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,166.0,40,0,1,165,1,3.0,1.0,2.57,1.57,10.0,23.0,156,143.0,no,no,no,4.048780487804878,83.0,-1,0.43977591036414565,0,0.3
2025-04-24,jueves,17,4,2025,59,59,100,0.59,59,16,21,22,17,19,23,23,35.0,12,46,41,23,16.0,16.0,20,14,7,16,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,165.0,40,0,2,163,2,1.0,0.0,2.57,1.64,10.0,21.0,155,144.0,no,no,no,4.024390243902439,55.0,-2,0.15966386554621845,0,0.36666666666666664
2025-04-25,viernes,17,4,2025,55,55,100,0.55,55,12,24,19,13,20,22,28,33.0,9,39,37,21,15.0,14.0,24,11,9,19,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,163.0,40,0,2,161,2,2.0,3.0,2.86,1.79,11.0,19.0,152,144.0,no,no,no,3.975609756097561,54.333333333333336,-2,0.22279792746113988,0,0.3392857142857143
2025-04-26,sabado,17,4,2025,64,64,100,0.64,64,15,29,20,14,26,24,29,31.0,7,42,49,29,14.0,14.0,27,10,10,19,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,161.0,40,0,3,158,3,2.0,5.0,2.71,1.64,9.0,18.0,152,143.0,no,no,no,3.926829268292683,40.25,-3,0.07816711590296498,0,0.3076923076923077
2025-04-27,domingo,17,4,2025,61,61,100,0.61,61,18,24,19,19,22,20,30,41.0,10,46,40,21,14.0,9.0,26,10,7,23,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,158.0,40,0,0,158,0,3.0,4.0,2.43,1.86,9.0,21.0,149,137.0,no,no,no,3.8536585365853657,158.0,0,0.7084548104956269,0,0.3064516129032258
2025-04-28,lunes,18,4,2025,62,62,100,0.62,62,17,26,19,18,24,20,22,32.0,7,43,39,31,14.0,19.0,15,11,2,20,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,158.0,40,0,0,158,0,0.0,2.0,1.86,1.86,9.0,22.0,149,136.0,no,no,no,3.8536585365853657,158.0,0,0.6503496503496503,0,0.30158730158730157
2025-04-29,martes,18,4,2025,55,55,100,0.55,55,14,25,16,15,22,18,29,31.0,10,36,39,20,12.0,12.0,22,11,7,22,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,158.0,40,0,1,157,1,0.0,3.0,1.57,1.86,12.0,25.0,146,133.0,no,no,no,3.8536585365853657,79.0,-1,0.22178988326848248,0,0.2857142857142857
2025-04-30,miercoles,18,4,2025,56,56,100,0.56,56,20,19,17,21,15,20,24,30.0,8,36,37,16,17.0,11.0,17,11,6,18,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,157.0,40,0,2,155,2,1.0,1.0,1.29,1.93,13.0,23.0,144,134.0,no,no,no,3.8292682926829267,52.333333333333336,-2,0.31004366812227074,0,0.2982456140350877
2025-05-01,jueves,18,5,2025,51,51,100,0.51,51,12,20,19,13,20,18,27,26.0,12,35,40,19,20.0,11.0,22,12,7,20,5.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,155.0,40,0,2,153,2,2.0,2.0,1.43,2.0,11.0,21.0,144,134.0,no,no,no,3.7804878048780486,51.666666666666664,-2,0.23456790123456794,0,0.36538461538461536
2025-05-02,viernes,18,5,2025,51,51,100,0.51,51,12,24,15,12,18,21,23,28.0,11,39,35,19,15.0,12.0,18,14,2,21,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,153.0,40,0,3,150,3,2.0,2.0,1.43,2.14,8.0,21.0,145,132.0,no,no,no,3.731707317073171,38.25,-3,0.6460905349794239,0,0.28846153846153844
2025-05-03,sabado,18,5,2025,51,51,100,0.51,51,20,12,19,21,9,21,25,29.0,8,37,34,18,11.0,12.0,19,9,5,20,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,150.0,40,0,1,149,1,3.0,3.0,1.57,2.14,9.0,23.0,141,127.0,no,no,no,3.658536585365854,75.0,-1,0.22178988326848248,0,0.36538461538461536
2025-05-04,domingo,18,5,2025,52,52,100,0.52,52,16,17,19,15,15,22,25,28.0,10,33,37,20,17.0,8.0,20,12,7,18,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,149.0,40,0,0,149,0,1.0,0.0,1.29,1.86,12.0,26.0,137,123.0,no,no,no,3.6341463414634148,149.0,0,0.5633187772925764,0,0.3584905660377358
2025-05-05,lunes,19,5,2025,54,54,100,0.54,54,13,21,20,12,23,19,24,28.0,9,37,38,21,15.0,10.0,17,13,7,17,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,149.0,40,0,0,149,0,0.0,0.0,1.29,1.57,13.0,27.0,136,122.0,no,no,no,3.6341463414634148,149.0,0,0.5633187772925764,0,0.36363636363636365
2025-05-06,martes,19,5,2025,51,51,100,0.51,51,13,19,19,13,19,19,21,32.0,7,36,35,24,18.0,9.0,16,7,5,16,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,149.0,40,0,4,145,4,0.0,1.0,1.29,1.43,13.0,25.0,136,124.0,no,no,no,3.6341463414634148,29.8,-4,1.1834061135371179,0,0.36538461538461536
2025-05-07,miercoles,19,5,2025,50,50,100,0.5,50,17,17,16,19,15,16,18,28.0,5,35,30,24,15.0,9.0,16,8,4,14,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,145.0,40,0,3,142,3,4.0,2.0,1.71,1.5,10.0,25.0,135,120.0,no,no,no,3.5365853658536586,36.25,-3,0.47601476014760147,0,0.3137254901960784
2025-05-08,jueves,19,5,2025,50,50,100,0.5,50,14,22,14,16,18,16,20,26.0,3,38,34,23,13.0,12.0,15,6,3,17,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,142.0,40,0,0,142,0,3.0,2.0,1.86,1.64,10.0,28.0,132,114.0,no,no,no,3.4634146341463414,142.0,0,0.6503496503496503,0,0.27450980392156865
2025-05-09,viernes,19,5,2025,60,60,100,0.6,60,16,24,20,15,21,24,33,37.0,8,43,46,24,13.0,11.0,27,9,4,29,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,142.0,40,0,0,142,0,0.0,3.0,1.57,1.5,13.0,28.0,129,114.0,no,no,no,3.4634146341463414,142.0,0,0.6108949416342412,0,0.32786885245901637
2025-05-10,sabado,19,5,2025,62,62,100,0.62,62,22,26,14,25,22,15,25,44.0,8,37,36,18,13.0,7.0,22,8,5,20,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,142.0,40,0,2,140,2,0.0,1.0,1.14,1.36,14.0,26.0,128,116.0,no,no,no,3.4634146341463414,47.333333333333336,-2,0.4018691588785048,0,0.2222222222222222
2025-05-11,domingo,19,5,2025,60,60,100,0.6,60,18,21,21,16,18,26,32,34.0,7,39,43,18,21.0,14.0,26,8,5,27,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,140.0,40,0,3,137,3,2.0,0.0,1.29,1.29,14.0,27.0,126,113.0,no,no,no,3.4146341463414633,35.0,-3,0.7467248908296943,0,0.3442622950819672
2025-05-12,lunes,20,5,2025,58,58,100,0.58,58,17,23,18,17,21,20,32,34.0,7,42,44,24,17.0,13.0,25,10,5,27,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,137.0,40,0,1,136,1,3.0,0.0,1.71,1.5,14.0,26.0,123,111.0,no,no,no,3.341463414634146,68.5,-1,0.26199261992619927,0,0.3050847457627119
2025-05-13,martes,20,5,2025,61,61,100,0.61,61,13,23,25,11,22,28,35,36.0,8,49,40,29,19.0,15.0,30,11,7,28,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,136.0,40,0,4,132,4,1.0,4.0,1.86,1.57,12.0,22.0,124,114.0,no,no,no,3.317073170731707,27.2,-4,0.748251748251748,0,0.4032258064516129
2025-05-14,miercoles,20,5,2025,56,56,100,0.56,56,17,26,13,16,25,15,24,36.0,7,34,35,23,13.0,10.0,22,8,3,21,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,132.0,40,0,0,132,0,4.0,3.0,1.86,1.79,15.0,24.0,117,108.0,no,no,no,3.2195121951219514,132.0,0,0.6503496503496503,0,0.22807017543859648
2025-05-15,jueves,20,5,2025,66,66,100,0.66,66,15,24,27,15,24,27,33,35.0,8,52,47,24,18.0,16.0,25,12,6,27,0.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,132.0,40,0,0,132,0,0.0,0.0,1.43,1.64,18.0,24.0,114,108.0,no,no,no,3.2195121951219514,132.0,0,0.5884773662551441,0,0.40298507462686567
2025-05-16,viernes,20,5,2025,66,66,100,0.66,66,18,27,21,17,26,23,32,36.0,8,48,45,24,21.0,18.0,28,12,4,28,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,132.0,40,0,3,129,3,0.0,0.0,1.43,1.5,15.0,21.0,117,111.0,no,no,no,3.2195121951219514,33.0,-3,0.6460905349794239,0,0.31343283582089554
2025-05-17,sabado,20,5,2025,67,67,100,0.67,67,17,26,24,18,24,25,33,42.0,6,42,45,23,19.0,12.0,26,11,12,21,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,129.0,40,0,3,126,3,3.0,2.0,1.86,1.5,12.0,20.0,117,109.0,no,no,no,3.1463414634146343,32.25,-3,0.39860139860139854,0,0.35294117647058826
2025-05-18,domingo,20,5,2025,66,66,100,0.66,66,16,29,21,18,26,22,32,38.0,9,51,51,26,14.0,17.0,28,11,10,22,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,151.0,40,0,3,148,3,3.0,3.0,2.0,1.64,13.0,17.0,138,134.0,no,no,no,3.682926829268293,37.75,-3,0.3333333333333333,0,0.31343283582089554
2025-05-19,lunes,21,5,2025,66,66,100,0.66,66,22,20,24,20,21,25,33,40.0,13,55,43,19,16.0,15.0,25,16,7,26,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,148.0,40,0,1,147,1,3.0,1.0,2.0,1.86,12.0,17.0,136,131.0,no,no,no,3.6097560975609757,74.0,-1,0.3333333333333333,0,0.3582089552238806
2025-05-20,martes,21,5,2025,65,65,100,0.65,65,23,22,20,24,17,24,25,40.0,13,45,42,25,20.0,18.0,23,15,4,21,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,147.0,40,0,2,145,2,1.0,4.0,2.0,1.93,10.0,17.0,137,130.0,no,no,no,3.5853658536585367,49.0,-2,0.0,0,0.30303030303030304
2025-05-21,miercoles,21,5,2025,68,68,100,0.68,68,21,29,18,21,27,20,32,38.0,9,50,46,26,12.0,15.0,28,10,7,25,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,145.0,40,0,3,142,3,2.0,0.0,1.71,1.79,9.0,14.0,136,131.0,no,no,no,3.5365853658536586,36.25,-3,0.47601476014760147,0,0.2608695652173913
2025-05-22,jueves,21,5,2025,60,60,100,0.6,60,19,21,20,21,18,21,26,34.0,11,33,40,21,12.0,14.0,19,12,4,22,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,142.0,40,0,3,139,3,3.0,0.0,2.14,1.79,6.0,11.0,136,131.0,no,no,no,3.4634146341463414,35.5,-3,0.2738853503184713,0,0.32786885245901637
2025-05-23,viernes,21,5,2025,70,70,100,0.7,70,13,29,28,14,25,31,38,37.0,13,50,47,31,23.0,13.0,28,16,8,30,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,139.0,40,0,0,139,0,3.0,3.0,2.57,2.0,6.0,12.0,133,127.0,no,no,no,3.3902439024390243,139.0,0,0.7198879551820728,0,0.39436619718309857
2025-05-24,sabado,21,5,2025,68,68,100,0.68,68,17,25,26,17,22,29,39,40.0,10,55,45,23,17.0,19.0,30,14,9,30,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,139.0,40,0,0,139,0,0.0,3.0,2.14,2.0,8.0,19.0,131,120.0,no,no,no,3.3902439024390243,139.0,0,0.6815286624203821,0,0.37681159420289856
2025-05-25,domingo,21,5,2025,68,68,100,0.68,68,14,31,23,15,24,29,35,39.0,14,48,47,30,19.0,16.0,26,16,8,27,5.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,139.0,40,0,4,135,4,0.0,3.0,1.71,1.86,4.0,19.0,135,120.0,no,no,no,3.3902439024390243,27.8,-4,0.8450184501845018,0,0.3333333333333333
2025-05-26,lunes,22,5,2025,67,67,100,0.67,67,20,26,21,26,18,23,32,42.0,8,47,42,32,19.0,16.0,26,10,4,28,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,155.0,40,0,0,155,0,4.0,1.0,1.86,1.93,5.0,21.0,150,134.0,no,no,no,3.7804878048780486,155.0,0,0.6503496503496503,0,0.3088235294117647
2025-05-27,martes,22,5,2025,56,56,100,0.56,56,14,24,18,15,19,22,25,32.0,11,40,34,25,15.0,14.0,18,14,8,17,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,155.0,40,0,0,155,0,0.0,2.0,1.71,1.86,7.0,21.0,148,134.0,no,no,no,3.7804878048780486,155.0,0,0.6309963099630996,0,0.3157894736842105
2025-05-28,miercoles,22,5,2025,61,61,100,0.61,61,17,22,22,21,16,24,30,39.0,12,43,43,28,20.0,14.0,20,14,7,23,5.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,155.0,40,0,2,153,2,0.0,3.0,1.43,1.57,5.0,21.0,150,134.0,no,no,no,3.7804878048780486,51.666666666666664,-2,0.23456790123456794,0,0.3548387096774194
2025-05-29,jueves,22,5,2025,55,55,100,0.55,55,18,18,19,17,18,20,27,30.0,9,33,32,24,16.0,11.0,22,10,7,20,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,178.0,40,0,0,178,0,2.0,3.0,1.29,1.71,5.0,21.0,173,157.0,no,no,no,4.341463414634147,178.0,0,0.5633187772925764,0,0.3392857142857143
2025-05-30,viernes,22,5,2025,61,61,100,0.61,61,20,21,20,22,15,24,24,32.0,8,42,36,24,18.0,10.0,19,11,5,19,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,178.0,40,0,0,178,0,0.0,0.0,0.86,1.71,6.0,22.0,172,156.0,no,no,no,4.341463414634147,178.0,0,0.4623655913978495,0,0.3225806451612903
2025-05-31,sabado,22,5,2025,61,61,100,0.61,61,12,25,24,13,23,25,33,39.0,7,49,43,26,23.0,14.0,26,11,8,25,4.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,178.0,40,0,2,176,2,0.0,0.0,0.86,1.5,11.0,24.0,167,154.0,no,no,no,4.341463414634147,59.333333333333336,-2,0.6129032258064517,0,0.3870967741935484
2025-06-01,domingo,22,6,2025,55,55,100,0.55,55,16,18,21,15,17,23,20,28.0,9,41,33,18,18.0,14.0,17,10,2,18,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,176.0,40,0,0,176,0,2.0,4.0,1.14,1.43,15.0,25.0,161,151.0,no,no,no,4.2926829268292686,176.0,0,0.5327102803738318,0,0.375
2025-06-02,lunes,23,6,2025,56,56,100,0.56,56,15,21,20,17,18,21,25,37.0,9,39,43,26,11.0,7.0,22,9,5,20,3.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,176.0,40,0,1,175,1,0.0,0.0,0.57,1.21,16.0,27.0,160,149.0,no,no,no,4.2926829268292686,88.0,-1,0.2738853503184714,0,0.3508771929824561
2025-06-03,martes,23,6,2025,57,57,100,0.57,57,17,18,22,18,17,22,23,40.0,8,42,34,23,12.0,11.0,20,9,5,18,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,175.0,40,0,2,173,2,1.0,0.0,0.71,1.21,14.0,26.0,161,149.0,no,no,no,4.2682926829268295,58.333333333333336,-2,0.7543859649122807,0,0.3793103448275862
2025-06-04,miercoles,23,6,2025,56,56,100,0.56,56,13,20,23,13,20,23,34,29.0,10,34,40,26,16.0,8.0,26,11,7,27,1.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,173.0,40,0,0,173,0,2.0,2.0,1.0,1.21,16.0,30.0,157,143.0,no,no,no,4.219512195121951,173.0,0,0.5,0,0.40350877192982454
2025-06-05,jueves,23,6,2025,53,53,100,0.53,53,9,31,13,9,25,19,32,37.0,7,37,33,21,18.0,10.0,29,7,12,20,2.0,ITEM008,carboplatino,platino_carboplatino,antineoplasico,viales,173.0,40,0,0,173,0,0.0,0.0,0.71,1.0,16.0,30.0,157,143.0,no,no,no,4.219512195121951,173.0,0,0.4152046783625731,0,0.24074074074074073
